"published","source","level","title","chapter","author","editor","collection","serie","isbn","accessibility","classification","theme","question number","question","correct answer","wrong answer 1","wrong answer 2"
1,"Bibliothèque Rimbaud",2,"Abracadablagues !","Nono, cocher de la princesse","Serge Bloch","Bayard","Les Belles Histoires","Zouk",9782747076890,,"Bande dessinée","Héros, monde fantastique",2,"En quoi Noyau est-il transformé ?","En chien rose","En chien bleu","En chat rose"
1,"Bibliothèque Rimbaud",2,"Abracadablagues !","Nono, cocher de la princesse","Serge Bloch","Bayard","Les Belles Histoires","Zouk",9782747076890,,"Bande dessinée","Héros, monde fantastique",3,"Qui devient le carrosse de la princesse Zouk ?","Monsieur Potiron","Nono","Une courgette qui était dans la cuisine"
1,"Bibliothèque Rimbaud",2,"Abracadablagues !","Nono, cocher de la princesse","Serge Bloch","Bayard","Les Belles Histoires","Zouk",9782747076890,,"Bande dessinée","Héros, monde fantastique",4,"Pourquoi Zouk décide-t-elle de finir son trajet à pied ?","Parce qu’il y a des embouteillages","Parce que sa formule du carrosse n’a pas marché très longtemps","Parce qu’elle veut se dégourdir les jambes"
1,"Bibliothèque Rimbaud",2,"Abracadablagues !","Nono, cocher de la princesse","Serge Bloch","Bayard","Les Belles Histoires","Zouk",9782747076890,,"Bande dessinée","Héros, monde fantastique",5,"Pourquoi la magie s’arrête-t-elle ?","Zouk a dit de gros mots","Zouk a cassé sa baguette magique","Zouk ne veut plus être une princesse"
1,"Bibliothèque Parmentier",2,"Petite Souris fête Noël",,"Riikka Jäntti","Cambourakis",,,9782366245363,,"Livre illustré - album","Vacances, Fêtes",1,"Que confectionnent Lulu et Petite Souris ?","Des bonshommes en pain d'épices","Des sablés à la cannelle","Des truffes en chocolat"
1,"Bibliothèque Parmentier",2,"Petite Souris fête Noël",,"Riikka Jäntti","Cambourakis",,,9782366245363,,"Livre illustré - album","Vacances, Fêtes",2,"A la fin du mois de novembre, maman offre à Petite Souris :","Un calendrier de l'avent","Un pull rouge et blanc","Des chaussons bien chauds"
1,"Bibliothèque Parmentier",2,"Petite Souris fête Noël",,"Riikka Jäntti","Cambourakis",,,9782366245363,,"Livre illustré - album","Vacances, Fêtes",3,"Où vont maman et Petite Souris pour acheter un sapin ?","Au marché","Chez le fleuriste","Chez un pépiniériste"
1,"Bibliothèque Parmentier",2,"Petite Souris fête Noël",,"Riikka Jäntti","Cambourakis",,,9782366245363,,"Livre illustré - album","Vacances, Fêtes",4,"Qu'y a-t-il pour le petit déjeuner le jour du réveillon ?","Du riz au lait","Des croissants","De la brioche"
1,"Bibliothèque Parmentier",2,"Petite Souris fête Noël",,"Riikka Jäntti","Cambourakis",,,9782366245363,,"Livre illustré - album","Vacances, Fêtes",5,"Dans son premier paquet, Petite Souris découvre :","Un livre musical","Une voiture","Un bonnet de lutin"
1,"Bibliothèque Parmentier",2,"La danse d'hiver",,"Marion Dane Bauer","Albin Michel Jeunesse",,,9782226437860,,"Livre illustré - album","Nature",1,"Où se pose le flocon de neige ?","Sur le museau d'un renard","Sur la truffe d'un chien","Sur l'oreille d'un lièvre"
1,"Bibliothèque Parmentier",2,"La danse d'hiver",,"Marion Dane Bauer","Albin Michel Jeunesse",,,9782226437860,,"Livre illustré - album","Nature",2,"Qui suggère au renard de descendre dans une grotte ?","La chauve-souris","La tortue","La chenille"
1,"Bibliothèque Parmentier",2,"La danse d'hiver",,"Marion Dane Bauer","Albin Michel Jeunesse",,,9782226437860,,"Livre illustré - album","Nature",3,"Qu'est-ce qui tombe de l'arbre ?","Un gland","Une noisette","Une châtaigne"
1,"Bibliothèque Parmentier",2,"La danse d'hiver",,"Marion Dane Bauer","Albin Michel Jeunesse",,,9782226437860,,"Livre illustré - album","Nature",4,"Qui propose au renard de s'enrouler entre les racines d'un sapin ?","Un gros ours brun","Un lièvre","Une oie"
1,"Bibliothèque Parmentier",2,"La danse d'hiver",,"Marion Dane Bauer","Albin Michel Jeunesse",,,9782226437860,,"Livre illustré - album","Nature",5,"Que font les beaux renards roux pendant l'hiver ?","Ils dansent","Ils chantent","Ils chassent"
1,"Bibliothèque Parmentier",2,"Mon amie Agnès",,"Julie Flett","La Pastèque",,,9782897770853,,"Livre illustré - album","Nature",1,"Qu'est-ce qui traverse le chemin ?","Un coyote","Un renard","Un blaireau"
1,"Bibliothèque Parmentier",2,"Mon amie Agnès",,"Julie Flett","La Pastèque",,,9782897770853,,"Livre illustré - album","Nature",2,"Le champ est recouvert de :","Perce-neige","Boutons d'or","Pâquerettes"
1,"Bibliothèque Parmentier",2,"Mon amie Agnès",,"Julie Flett","La Pastèque",,,9782897770853,,"Livre illustré - album","Nature",3,"La nouvelle maison de Katherena est :","A la campagne","Au bord de la mer","A la montagne"
1,"Bibliothèque Parmentier",2,"Mon amie Agnès",,"Julie Flett","La Pastèque",,,9782897770853,,"Livre illustré - album","Nature",4,"Qu'est-ce que Katherena et sa maman préparent pour Agnès ?","Un ragoût de saumon","Des fèves au lard","Des crêpes au sirop d'érable"
1,"Bibliothèque Parmentier",2,"Mon amie Agnès",,"Julie Flett","La Pastèque",,,9782897770853,,"Livre illustré - album","Nature",5,"Katherena et la fille d'Agnès sortent du placard :","Deux échelles","De la peinture","Des vêtements bien chauds"
1,"Bibliothèque Parmentier",2,"L'éléphant de l'ombre",,"Nadine Robert","Saltimbanque",,,9782378011864,,"Livre illustré - album","Emotion",1,"Le singe raconte une histoire comique de :","Banane dans l'oreille","Banane écrasée bien sucrée","Banane multicolore"
1,"Bibliothèque Parmentier",2,"L'éléphant de l'ombre",,"Nadine Robert","Saltimbanque",,,9782378011864,,"Livre illustré - album","Emotion",2,"Les autruches inventent le :","Swing-cancan","Rock-cancan","Trémousse-cancan"
1,"Bibliothèque Parmentier",2,"L'éléphant de l'ombre",,"Nadine Robert","Saltimbanque",,,9782378011864,,"Livre illustré - album","Emotion",3,"Le crocodile offre un panier de :","Jeunes feuilles d'acacia","Fleurs de son jardin","Fruits sucrés"
1,"Bibliothèque Parmentier",2,"L'éléphant de l'ombre",,"Nadine Robert","Saltimbanque",,,9782378011864,,"Livre illustré - album","Emotion",4,"Qui veut s'asseoir près de l'éléphant ?","Une petite souris","Un rat des champs","Une girafe"
1,"Bibliothèque Parmentier",2,"L'éléphant de l'ombre",,"Nadine Robert","Saltimbanque",,,9782378011864,,"Livre illustré - album","Emotion",5,"Comment est la clé perdue par la souris ?","Dorée","Argentée","Noire"
1,"Bibliothèque Parmentier",2,"Une drôle de bête",,"Martine Laffon","Les fourmis rouges",,,9782369021308,,"Livre illustré - album","Nature",1,"Le Dabba d'en haut et le Dabba d'en bas sont :","Frères","Cousins","Amis"
1,"Bibliothèque Parmentier",2,"Une drôle de bête",,"Martine Laffon","Les fourmis rouges",,,9782369021308,,"Livre illustré - album","Nature",2,"La bête presque parfaite a été modelée avec :","De la terre et de l'eau du marigot","Du sable et de l'eau de mer","Des cailloux et de l'eau d'un torrent"
1,"Bibliothèque Parmentier",2,"Une drôle de bête",,"Martine Laffon","Les fourmis rouges",,,9782369021308,,"Livre illustré - album","Nature",3,"Coyote trouve que la bête a des oreilles :","Trop rondes","Trop pointues","Trop grandes"
1,"Bibliothèque Parmentier",2,"Une drôle de bête",,"Martine Laffon","Les fourmis rouges",,,9782369021308,,"Livre illustré - album","Nature",4,"Combien de poils sont ajoutés sur la tête de la bête presque parfaite ?","Trois","Deux ","Cinq"
1,"Bibliothèque Parmentier",2,"Une drôle de bête",,"Martine Laffon","Les fourmis rouges",,,9782369021308,,"Livre illustré - album","Nature",5,"Qu'est-ce qu'on entend dans le ventre de la bête presque parfaite ?","Le bruit de la mer qui va et qui vient sur le rivage","Des chants d'oiseaux","Le souffle du vent"
1,"Bibliothèque Parmentier",2,"Les Liszt",,"Kyo Maclear","La Pastèque",,,9782897770013,,"Livre illustré - album","Vie quotidienne",1,"Qui liste les plus grands footballeurs de tous les temps ?","Maman","Papa","Frédéric"
1,"Bibliothèque Parmentier",2,"Les Liszt",,"Kyo Maclear","La Pastèque",,,9782897770013,,"Livre illustré - album","Vie quotidienne",2,"Quel jour de la semaine les Liszt sont-ils épuisés ?","Le dimanche","Le samedi","Le lundi"
1,"Bibliothèque Parmentier",2,"Les Liszt",,"Kyo Maclear","La Pastèque",,,9782897770013,,"Livre illustré - album","Vie quotidienne",3,"Les listes d'Edouard s'étendent sur :","Trente-et-une pages","Quinze pages","Vingt-quatre pages"
1,"Bibliothèque Parmentier",2,"Les Liszt",,"Kyo Maclear","La Pastèque",,,9782897770013,,"Livre illustré - album","Vie quotidienne",4,"Le visiteur qui se présente a mal :","Aux pieds","A la tête","Aux oreilles"
1,"Bibliothèque Parmentier",2,"Les Liszt",,"Kyo Maclear","La Pastèque",,,9782897770013,,"Livre illustré - album","Vie quotidienne",5,"Le visiteur reste pour :","Toujours ","Le dîner","Le déjeuner"
1,"Bibliothèque Parmentier",2,"Une grand-mère formidable",,"Caroline Roque","Mijade",,,9782807700383,,"Livre illustré - album","Vacances, Fêtes",1,"Comment s'appelle la grand-mère de Basile ?","Adèle","Isabelle","Odile"
1,"Bibliothèque Parmentier",2,"Une grand-mère formidable",,"Caroline Roque","Mijade",,,9782807700383,,"Livre illustré - album","Vacances, Fêtes",2,"La grand-mère de Louna fait des :","Montagnes de crêpes","Tours de magie étonnants","Blagues très amusantes"
1,"Bibliothèque Parmentier",2,"Une grand-mère formidable",,"Caroline Roque","Mijade",,,9782807700383,,"Livre illustré - album","Vacances, Fêtes",3,"Mamie Adèle et Basile vont faire du vélo :","Autour du lac","Sur la plage","En forêt"
1,"Bibliothèque Parmentier",2,"Une grand-mère formidable",,"Caroline Roque","Mijade",,,9782807700383,,"Livre illustré - album","Vacances, Fêtes",4,"Quand Mamie Adèle raconte des histoires, elle :","S'endort dès la première page","A l'air de penser à tout autre chose","Regarde souvent sa montre en cachette"
1,"Bibliothèque Parmentier",2,"Une grand-mère formidable",,"Caroline Roque","Mijade",,,9782807700383,,"Livre illustré - album","Vacances, Fêtes",5,"Basile et sa grand-mère se remettent à jouer :","Au badminton","Aux boules","Au jeu de l'oie"
1,"Bibliothèque Parmentier",3,"Ina et Aslak apprentis bûcherons",,"Tore Renberg","Didier Jeunesse",,,9782278070497,,"Livre illustré - album","Nature",1,"Quel est l'animal préféré d'Ina ?","La chouette","Le lapin","Le loup"
1,"Bibliothèque Parmentier",3,"Ina et Aslak apprentis bûcherons",,"Tore Renberg","Didier Jeunesse",,,9782278070497,,"Livre illustré - album","Nature",2,"Aslak et Ina sont :","Frère et sœur","Amis","Cousins"
1,"Bibliothèque Parmentier",3,"Ina et Aslak apprentis bûcherons",,"Tore Renberg","Didier Jeunesse",,,9782278070497,,"Livre illustré - album","Nature",3,"Dans la neige, Aslak s'enfonce :","Jusqu'au ventre","Jusqu'aux genoux","Jusqu'aux épaules"
1,"Bibliothèque Parmentier",3,"Ina et Aslak apprentis bûcherons",,"Tore Renberg","Didier Jeunesse",,,9782278070497,,"Livre illustré - album","Nature",4,"Ina décroche du mur de l'appentis :","La hache","La scie","Le marteau"
1,"Bibliothèque Parmentier",3,"Ina et Aslak apprentis bûcherons",,"Tore Renberg","Didier Jeunesse",,,9782278070497,,"Livre illustré - album","Nature",5,"Pour aller dans la forêt, Ina et Aslak doivent traverser :","Un lac complètement gelé","Un torrent","Un grand champ enneigé"
1,"Bibliothèque Parmentier",3,"Ina et Aslak apprentis bûcherons",,"Tore Renberg","Didier Jeunesse",,,9782278070497,,"Livre illustré - album","Nature",6,"Quel oiseau tournoie dans le ciel ?","Un aigle","Une pie","Une buse"
1,"Bibliothèque Parmentier",3,"Ina et Aslak apprentis bûcherons",,"Tore Renberg","Didier Jeunesse",,,9782278070497,,"Livre illustré - album","Nature",7,"Qui montre le bout de son nez à la lisière de la forêt ?","Le lièvre","Le renard","Le lynx"
1,"Bibliothèque Parmentier",3,"Ina et Aslak apprentis bûcherons",,"Tore Renberg","Didier Jeunesse",,,9782278070497,,"Livre illustré - album","Nature",8,"Quel engin vient voir Aslak et Ina qui abat l'arbre ?","Le tracteur","La fusée","La voiture de police"
1,"Bibliothèque Parmentier",3,"Ina et Aslak apprentis bûcherons",,"Tore Renberg","Didier Jeunesse",,,9782278070497,,"Livre illustré - album","Nature",9,"Ina rentre à la maison sur le dos :","De l'élan","Du cerf","Du loup"
1,"Bibliothèque Parmentier",3,"Ina et Aslak apprentis bûcherons",,"Tore Renberg","Didier Jeunesse",,,9782278070497,,"Livre illustré - album","Nature",10,"Qui rentre au volant du tracteur ?","Aslak","Ina","Le père d'Aslak et Ina"
1,"Bibliothèque Parmentier",2,"L'arrivée des capybaras",,"Alfredo Soderguit","Didier Jeunesse",,,9782278097821,,"Livre illustré - album","Animaux",1,"Personne n'attend :","Les capybaras","Les poules","Le chien"
1,"Bibliothèque Parmentier",2,"L'arrivée des capybaras",,"Alfredo Soderguit","Didier Jeunesse",,,9782278097821,,"Livre illustré - album","Animaux",2,"Les capybaras sont :","Poilus et mouillés","Petits et secs","Sans poils et très fins"
1,"Bibliothèque Parmentier",2,"L'arrivée des capybaras",,"Alfredo Soderguit","Didier Jeunesse",,,9782278097821,,"Livre illustré - album","Animaux",3,"Qu'est-ce qui commence ?","La saison de la chasse","Le printemps","Les vacances d'été"
1,"Bibliothèque Parmentier",2,"L'arrivée des capybaras",,"Alfredo Soderguit","Didier Jeunesse",,,9782278097821,,"Livre illustré - album","Animaux",4,"On impose aux capybaras :","Des règles","Le silence complet","De suivre des cours de musique"
1,"Bibliothèque Parmentier",2,"L'arrivée des capybaras",,"Alfredo Soderguit","Didier Jeunesse",,,9782278097821,,"Livre illustré - album","Animaux",5,"Les chasseurs rentrent :","Les mains vides","Avec beaucoup de perdrix","Avec un sanglier"
1,"Bibliothèque Parmentier",2,"L'ours et le chat sauvage",,"Kazumi Yumoto","l'école des loisirs",,,9782211095181,,"Livre illustré - album","Animaux",1,"Avec quoi l'ours peint-il la petite boîte ?","Du jus de baies sauvages","De l'encre de Chine","Du jaune d'œuf"
1,"Bibliothèque Parmentier",2,"L'ours et le chat sauvage",,"Kazumi Yumoto","l'école des loisirs",,,9782211095181,,"Livre illustré - album","Animaux",2,"L'ours s'enferme :","Dans sa maison","Dans son garage","Dans sa cabane de jardin"
1,"Bibliothèque Parmentier",2,"L'ours et le chat sauvage",,"Kazumi Yumoto","l'école des loisirs",,,9782211095181,,"Livre illustré - album","Animaux",3,"Le vent apporte à l'ours le parfum :","De l'herbe","Des fleurs","Du miel"
1,"Bibliothèque Parmentier",2,"L'ours et le chat sauvage",,"Kazumi Yumoto","l'école des loisirs",,,9782211095181,,"Livre illustré - album","Animaux",4,"Qui fait la sieste au bord de l'eau ?","Un chat sauvage","Une belette","Un écureuil"
1,"Bibliothèque Parmentier",2,"L'ours et le chat sauvage",,"Kazumi Yumoto","l'école des loisirs",,,9782211095181,,"Livre illustré - album","Animaux",5,"De quel instrument joue le chat ?","Du violon","De la guitare","De la flûte à bec"
1,"Bibliothèque Parmentier",3,"La poule qui avait pondu un bœuf",,"Christian Oster","l'école des loisirs","Mouche",,9782211227087,,"Fiction jeunesse - première lecture, premier roman","Conte, légende",1,"La poule qui a pondu un bœuf s'appelle :","Denise","Marge","Odette"
1,"Bibliothèque Parmentier",3,"La poule qui avait pondu un bœuf",,"Christian Oster","l'école des loisirs","Mouche",,9782211227087,,"Fiction jeunesse - première lecture, premier roman","Conte, légende",2,"Les poules mangent beaucoup de :","Blé","Biscottes","Brioche"
1,"Bibliothèque Parmentier",3,"La poule qui avait pondu un bœuf",,"Christian Oster","l'école des loisirs","Mouche",,9782211227087,,"Fiction jeunesse - première lecture, premier roman","Conte, légende",3,"Le bœuf veut se dégourdir :","Les jambes","Le cou","Les bras"
1,"Bibliothèque Parmentier",3,"La poule qui avait pondu un bœuf",,"Christian Oster","l'école des loisirs","Mouche",,9782211227087,,"Fiction jeunesse - première lecture, premier roman","Conte, légende",4,"Le bœuf et les poules partent enquêter :","Dans la campagne","Dans la montagne","Dans le village"
1,"Bibliothèque Parmentier",3,"La poule qui avait pondu un bœuf",,"Christian Oster","l'école des loisirs","Mouche",,9782211227087,,"Fiction jeunesse - première lecture, premier roman","Conte, légende",5,"Qui demande l'heure aux vers de terre ?","Les taupes","Les limaces","Les hérissons"
1,"Bibliothèque Parmentier",3,"La poule qui avait pondu un bœuf",,"Christian Oster","l'école des loisirs","Mouche",,9782211227087,,"Fiction jeunesse - première lecture, premier roman","Conte, légende",6,"Les poules entendent :","Quelqu'un qui crie","Quelqu'un qui pleure","Quelqu'un qui chante"
1,"Bibliothèque Parmentier",3,"La poule qui avait pondu un bœuf",,"Christian Oster","l'école des loisirs","Mouche",,9782211227087,,"Fiction jeunesse - première lecture, premier roman","Conte, légende",7,"Le fermier se tient devant :","Sa charrette","Le poulailler","La porte de sa maison"
1,"Bibliothèque Parmentier",3,"La poule qui avait pondu un bœuf",,"Christian Oster","l'école des loisirs","Mouche",,9782211227087,,"Fiction jeunesse - première lecture, premier roman","Conte, légende",8,"Qui s'est écroulé ?","Le vieux bœuf du fermier","Le petit cheval du fermier","L'âne gris du fermier"
1,"Bibliothèque Parmentier",3,"La poule qui avait pondu un bœuf",,"Christian Oster","l'école des loisirs","Mouche",,9782211227087,,"Fiction jeunesse - première lecture, premier roman","Conte, légende",9,"Qu'est-ce qui est attaché à la charrette ?","Un œuf","Un bœuf","Un cheval"
1,"Bibliothèque Parmentier",3,"La poule qui avait pondu un bœuf",,"Christian Oster","l'école des loisirs","Mouche",,9782211227087,,"Fiction jeunesse - première lecture, premier roman","Conte, légende",10,"Le bœuf se sent un peu :","Œuf","Seul","Fatigué"
1,"Bibliothèque Parmentier",2,"Fatou du monde",,"Angélique Thyssen","Rue du monde",,,9782355046131,,"Livre illustré - album","Sujet de société",1,"Dans le repaire secret de Fatou vivent de nombreux :","Phoques blancs","Chiens de traîneau","Renards polaires"
1,"Bibliothèque Parmentier",2,"Fatou du monde",,"Angélique Thyssen","Rue du monde",,,9782355046131,,"Livre illustré - album","Sujet de société",2,"Les énormes brise-glaces amènent au Groenland :","Des scientifiques","Des journalistes","Des touristes"
1,"Bibliothèque Parmentier",2,"Fatou du monde",,"Angélique Thyssen","Rue du monde",,,9782355046131,,"Livre illustré - album","Sujet de société",3,"Fatou du Groenland est persuadée qu'un jour elle :","Ira rencontrer une Fatou du Sénégal","Deviendra une grande exploratrice","Écrira des contes pour les enfants"
1,"Bibliothèque Parmentier",2,"Fatou du monde",,"Angélique Thyssen","Rue du monde",,,9782355046131,,"Livre illustré - album","Sujet de société",4,"Le don des Fatou du monde, c'est peut-être :","De lire dans l'œil des bêtes","De raconter de belles histoires","D'accomplir ses rêves"
1,"Bibliothèque Parmentier",2,"Fatou du monde",,"Angélique Thyssen","Rue du monde",,,9782355046131,,"Livre illustré - album","Sujet de société",5,"Fatou du Sénégal fabriquera peut-être avec du sable :","Une panthère ou un oiseau","Un caméléon ou un phacochère","Un lion ou un babouin"
1,"Bibliothèque Parmentier",2,"L'enfant et le gorille",,"Jackie Azua Kramer","l'école des loisirs","Kaléidoscope",,9782378880354,,"Livre illustré - album","Emotion",1,"L'enfant va encore jouer avec :","Beaucoup de cerfs-volants","Beaucoup de ballons","Beaucoup de cubes en bois"
1,"Bibliothèque Parmentier",2,"L'enfant et le gorille",,"Jackie Azua Kramer","l'école des loisirs","Kaléidoscope",,9782378880354,,"Livre illustré - album","Emotion",2,"Maman aimait :","Les vagues","Le vent","Les montagnes"
1,"Bibliothèque Parmentier",2,"L'enfant et le gorille",,"Jackie Azua Kramer","l'école des loisirs","Kaléidoscope",,9782378880354,,"Livre illustré - album","Emotion",3,"Qui aimera peut-être la belle histoire ?","Papa","Grand-mère","Grand-père"
1,"Bibliothèque Parmentier",2,"L'enfant et le gorille",,"Jackie Azua Kramer","l'école des loisirs","Kaléidoscope",,9782378880354,,"Livre illustré - album","Emotion",4,"Quelles fleurs du jardin l'enfant cueille-t-il ?","Les pâquerettes","Les boutons d'or","Les pissenlits"
1,"Bibliothèque Parmentier",2,"L'enfant et le gorille",,"Jackie Azua Kramer","l'école des loisirs","Kaléidoscope",,9782378880354,,"Livre illustré - album","Emotion",5,"Maman racontait :","Des blagues très drôles","Des histoires un peu tristes","Ce qu'elle faisait quand elle était enfant"
1,"Bibliothèque Parmentier",2,"Gaspard dans la nuit",,"Seng Soun Ratanavanh","Editions De La Martinière",,,9782732493909,,"Livre illustré - album","Lire le soir",1,"La nuit, Gaspard aimerait bien :","Dormir à poings fermés","Lire ses livres préférés","Jouer aux billes"
1,"Bibliothèque Parmentier",2,"Gaspard dans la nuit",,"Seng Soun Ratanavanh","Editions De La Martinière",,,9782732493909,,"Livre illustré - album","Lire le soir",2,"Alexandrie s'attribue le statut de :","Gardienne de la bibliothèque","Cuisinière ","Pharmacienne de la maison"
1,"Bibliothèque Parmentier",2,"Gaspard dans la nuit",,"Seng Soun Ratanavanh","Editions De La Martinière",,,9782732493909,,"Livre illustré - album","Lire le soir",3,"Basile vient de :","Chine","Suède","Bolivie"
1,"Bibliothèque Parmentier",2,"Gaspard dans la nuit",,"Seng Soun Ratanavanh","Editions De La Martinière",,,9782732493909,,"Livre illustré - album","Lire le soir",4,"Gédéon n'aime pas :","Les conflits","Les épinards","Les jeux de ballons"
1,"Bibliothèque Parmentier",2,"Gaspard dans la nuit",,"Seng Soun Ratanavanh","Editions De La Martinière",,,9782732493909,,"Livre illustré - album","Lire le soir",5,"Qui concocte le dîner ?","Patrick","Octave","Aglaé"
1,"Bibliothèque Parmentier",2,"Tiguidanké",,"Vanessa Simon-Catelin","l'école des loisirs","Kaléidoscope",,9782378880255,,"Livre illustré - album","Vie quotidienne",1,"Tigui n'aime pas les :","P'tits Farcis","Petits-beurre","Petits-suisses"
1,"Bibliothèque Parmentier",2,"Tiguidanké",,"Vanessa Simon-Catelin","l'école des loisirs","Kaléidoscope",,9782378880255,,"Livre illustré - album","Vie quotidienne",2,"Papa appelle :","Le loup","La sorcière","L'ogre"
1,"Bibliothèque Parmentier",2,"Tiguidanké",,"Vanessa Simon-Catelin","l'école des loisirs","Kaléidoscope",,9782378880255,,"Livre illustré - album","Vie quotidienne",3,"Le loup dévore :","Papa","Tigui","Le chasseur"
1,"Bibliothèque Parmentier",2,"Tiguidanké",,"Vanessa Simon-Catelin","l'école des loisirs","Kaléidoscope",,9782378880255,,"Livre illustré - album","Vie quotidienne",4,"Qui plonge le bras dans la bouche de l'ogre ?","Mère-Grand","Papa","Le dragon"
1,"Bibliothèque Parmentier",2,"Tiguidanké",,"Vanessa Simon-Catelin","l'école des loisirs","Kaléidoscope",,9782378880255,,"Livre illustré - album","Vie quotidienne",5,"Dans le panier de Mère-Grand, il y a :","De délicieuses galettes","De succulents P'tits Farcis","Des petits pois du jardin"
1,"Bibliothèque Parmentier",2,"La soupe aux cailloux moelleux",,"Alain Serge Szotap","Les éditions des éléphants",,,9782372730778,,"Livre illustré - album","Conte, légende",1,"Que demande Leuk à Bouki ?","Son pot à cuire","Des ignames","Une patate douce"
1,"Bibliothèque Parmentier",2,"La soupe aux cailloux moelleux",,"Alain Serge Szotap","Les éditions des éléphants",,,9782372730778,,"Livre illustré - album","Conte, légende",2,"Où Leuk allume-t-il un grand feu ?","Au milieu d'un village, sous l'arbre à palabres","Sur la route du village voisin","Juste devant chez Bouki"
1,"Bibliothèque Parmentier",2,"La soupe aux cailloux moelleux",,"Alain Serge Szotap","Les éditions des éléphants",,,9782372730778,,"Livre illustré - album","Conte, légende",3,"Quelle pâte faut-il ajouter pour réussir la soupe ?","De la pâte d'arachide","De la pâte d'amande","De la pâte de riz"
1,"Bibliothèque Parmentier",2,"La soupe aux cailloux moelleux",,"Alain Serge Szotap","Les éditions des éléphants",,,9782372730778,,"Livre illustré - album","Conte, légende",4,"Qui apporte des noix de palme pour la soupe ?","Nièye-l'éléphant","Bouki-l'hyène","Sègue-le-léopard"
1,"Bibliothèque Parmentier",2,"La soupe aux cailloux moelleux",,"Alain Serge Szotap","Les éditions des éléphants",,,9782372730778,,"Livre illustré - album","Conte, légende",5,"Leuk sert des grandes louches de soupe :","A tout le village","Seulement à Bouki ","A ses enfants uniquement"
1,"Bibliothèque Parmentier",2,"Ton amie, la mouette",,"Brinton Turkle","Le Genévrier",,,9782362900341,,"Livre illustré - album","Animaux",1,"Que va acheter Obadiah au port ?","De la morue fraîche","Des sardines","Du thon"
1,"Bibliothèque Parmentier",2,"Ton amie, la mouette",,"Brinton Turkle","Le Genévrier",,,9782362900341,,"Livre illustré - album","Animaux",2,"Où se perche la mouette quand Obadiah va se coucher ?","Sur la cheminée du hangar","Sur le toit du voisin","Dans le grand arbre du jardin"
1,"Bibliothèque Parmentier",2,"Ton amie, la mouette",,"Brinton Turkle","Le Genévrier",,,9782362900341,,"Livre illustré - album","Animaux",3,"Que donne le meunier à Obadiah ?","Une petite pièce de monnaie","Un biscuit","Une écharpe"
1,"Bibliothèque Parmentier",2,"Ton amie, la mouette",,"Brinton Turkle","Le Genévrier",,,9782362900341,,"Livre illustré - album","Animaux",4,"En dérapant sur la plaque de glace, Obadiah se fait mal :","Au genou","Au poignet","Au coude"
1,"Bibliothèque Parmentier",2,"Ton amie, la mouette",,"Brinton Turkle","Le Genévrier",,,9782362900341,,"Livre illustré - album","Animaux",5,"Qu'est-ce qui pend au bec de la mouette ?","Un hameçon rouillé","Une ficelle","Un morceau de cuir"
1,"Bibliothèque Parmentier",2,"Un ami pour la vie",,"Tamsin Gilbert","Circonflexe",,,9782878337396,,"Livre illustré - album","Emotion",1,"Horace habite :","Une belle et grande maison","Une jolie petite cabane","Dans un vieux château "
1,"Bibliothèque Parmentier",2,"Un ami pour la vie",,"Tamsin Gilbert","Circonflexe",,,9782878337396,,"Livre illustré - album","Emotion",2,"Chaque après-midi, Horace aime :","Prendre le thé","Faire une petite sieste","Écrire son courrier"
1,"Bibliothèque Parmentier",2,"Un ami pour la vie",,"Tamsin Gilbert","Circonflexe",,,9782878337396,,"Livre illustré - album","Emotion",3,"Rubis aide Horace à cueillir :","Des cerises","Des prunes","Des pommes"
1,"Bibliothèque Parmentier",2,"Un ami pour la vie",,"Tamsin Gilbert","Circonflexe",,,9782878337396,,"Livre illustré - album","Emotion",4,"Rubis n'aime pas :","Faire la grasse matinée","Jouer aux cartes","Danser le tango"
1,"Bibliothèque Parmentier",2,"Un ami pour la vie",,"Tamsin Gilbert","Circonflexe",,,9782878337396,,"Livre illustré - album","Emotion",5,"Comment est la patience d'Horace ?","Elle a ses limites","Elle est infinie","Elle ne dure que quelques secondes"
1,"Bibliothèque Parmentier",2,"Le Caïman",,"María Eugenia Manrique","Editions De La Martinière",,,9782732493244,,"Livre illustré - album","Animaux",1,"Quel est le métier de Faoro ?","Horloger-joaillier","Boulanger","Maçon"
1,"Bibliothèque Parmentier",2,"Le Caïman",,"María Eugenia Manrique","Editions De La Martinière",,,9782732493244,,"Livre illustré - album","Animaux",2,"Où Faoro glisse-t-il le bébé caïman ?","Dans la poche de sa chemise","Dans sa besace","Sous son chapeau"
1,"Bibliothèque Parmentier",2,"Le Caïman",,"María Eugenia Manrique","Editions De La Martinière",,,9782732493244,,"Livre illustré - album","Animaux",3,"Que construit Faoro pour le caïman ?","Un bassin","Une petite cabane","Une sorte de nid au fond du jardin"
1,"Bibliothèque Parmentier",2,"Le Caïman",,"María Eugenia Manrique","Editions De La Martinière",,,9782732493244,,"Livre illustré - album","Animaux",4,"Quand Angela voit Negro pour la première fois, elle est :","Terrifiée","Intéressée, mais prudente","Ravie"
1,"Bibliothèque Parmentier",2,"Le Caïman",,"María Eugenia Manrique","Editions De La Martinière",,,9782732493244,,"Livre illustré - album","Animaux",5,"Angela passe son temps à :","Chanter et rire","Jouer aux cartes","Dessiner"
